index,key,display_name,kind,control_x,control_y,normalized_x,normalized_y,control_area,biome_id,continent,region,rgb,anchor
10752,me_land_10711,Land 10711,land,2811,858,0.6864469,0.4191500,262,1,me_mordor_and_rhun,me_rhun_region,c56111,no
10753,me_land_10712,Land 10712,land,2421,960,0.5912088,0.4689790,348,3,me_rhovanion,me_mirkwood_region,63988a,no
10754,me_land_10713,Land 10713,land,2790,1973,0.6813187,0.9638495,528,10,me_harad,me_far_harad_region,01d003,no
10755,me_land_10714,Land 10714,land,1331,127,0.3250305,0.0620420,577,5,me_forodwaith,me_forochel_region,a0077c,no
10756,me_land_10715,Land 10715,land,2885,301,0.7045177,0.1470445,489,5,me_forodwaith,me_northern_wastes_region,3e3ef5,no
10757,me_land_10716,Land 10716,land,1647,503,0.4021978,0.2457255,482,1,me_eriador,me_north_arnor_region,dc766e,no
10758,me_land_10717,Land 10717,land,1297,228,0.3167277,0.1113825,726,5,me_forodwaith,me_forochel_region,7aade7,no
10759,me_land_10718,Land 10718,land,2637,933,0.6439560,0.4557890,319,3,me_rhovanion,me_mirkwood_region,18e560,no
10760,me_land_10719,Land 10719,land,2430,1680,0.5934066,0.8207132,254,1,me_gondor,me_lebennin_region,b71cd9,no
10761,me_land_10720,Land 10720,land,2717,1816,0.6634921,0.8871519,447,10,me_harad,me_near_harad_region,555452,no
10762,me_land_10721,Land 10721,land,3322,1506,0.8112332,0.7357108,151,1,me_mordor_and_rhun,me_mordor_region,f38bcb,no
10763,me_land_10722,Land 10722,land,3503,455,0.8554335,0.2222765,296,1,me_forodwaith,me_northern_wastes_region,91c344,no
10764,me_land_10723,Land 10723,land,864,221,0.2109890,0.1079629,351,5,me_forodwaith,me_forochel_region,2ffabd,no
10765,me_land_10724,Land 10724,land,1582,1909,0.3863248,0.9325843,338,10,me_harad,me_umbar_region,ce3236,no
10766,me_land_10725,Land 10725,land,1030,681,0.2515263,0.3326820,340,1,me_eriador,me_lindon_region,6c69af,no
10767,me_land_10726,Land 10726,land,3089,786,0.7543346,0.3839766,320,9,me_mordor_and_rhun,me_rhun_region,0aa128,no
10768,me_land_10727,Land 10727,land,1370,1163,0.3345543,0.5681485,209,2,me_eriador,me_enedwaith_region,a8d8a1,no
10769,me_land_10728,Land 10728,land,2410,171,0.5885226,0.0835369,577,5,me_forodwaith,me_northern_wastes_region,47101a,no
10770,me_land_10729,Land 10729,land,2306,866,0.5631258,0.4230581,279,3,me_rhovanion,me_mirkwood_region,e54793,no
10771,me_land_10730,Land 10730,land,3512,1306,0.8576313,0.6380068,246,1,me_mordor_and_rhun,me_mordor_region,837f0c,no
10772,me_land_10731,Land 10731,land,1322,1139,0.3228327,0.5564240,201,2,me_eriador,me_enedwaith_region,21b685,no
10773,me_land_10732,Land 10732,land,3228,626,0.7882784,0.3058134,280,9,me_mordor_and_rhun,me_rhun_region,bfedfe,no
10774,me_land_10733,Land 10733,land,2303,141,0.5623932,0.0688813,648,5,me_forodwaith,me_northern_wastes_region,5e2577,no
10775,me_land_10734,Land 10734,land,1685,1855,0.4114774,0.9062042,298,10,me_harad,me_umbar_region,fc5cf0,no
10776,me_land_10735,Land 10735,land,1167,935,0.2849817,0.4567660,213,1,me_eriador,me_lindon_region,9a9469,no
10777,me_land_10736,Land 10736,land,1593,1883,0.3890110,0.9198828,310,10,me_harad,me_umbar_region,38cbe2,no
10778,me_land_10737,Land 10737,land,1959,969,0.4783883,0.4733757,436,1,me_eriador,me_shire_breeland_region,d7035b,no
10779,me_land_10738,Land 10738,land,1740,788,0.4249084,0.3849536,188,2,me_eriador,me_shire_breeland_region,753ad4,no
10780,me_land_10739,Land 10739,land,2062,593,0.5035409,0.2896922,188,1,me_rhovanion,me_anduin_vale_region,13724d,no
10781,me_land_10740,Land 10740,land,3400,594,0.8302808,0.2901808,234,9,me_mordor_and_rhun,me_rhun_region,b1a9c6,no
10782,me_land_10741,Land 10741,land,1409,996,0.3440781,0.4865657,236,1,me_eriador,me_shire_breeland_region,4fe13f,no
10783,me_land_10742,Land 10742,land,1331,472,0.3250305,0.2305813,418,1,me_forodwaith,me_forochel_region,ee18b8,no
10784,me_land_10743,Land 10743,land,932,138,0.2275946,0.0674157,408,5,me_forodwaith,me_forochel_region,8c5031,no
10785,me_land_10744,Land 10744,land,2543,1117,0.6210012,0.5456766,238,9,me_rhovanion,me_mirkwood_region,2a87aa,no
10786,me_land_10745,Land 10745,land,1409,232,0.3440781,0.1133366,245,5,me_forodwaith,me_forochel_region,c8bf23,no
10787,me_land_10746,Land 10746,land,3228,737,0.7882784,0.3600391,217,9,me_mordor_and_rhun,me_rhun_region,66f69c,no
10788,me_land_10747,Land 10747,land,2700,528,0.6593407,0.2579384,308,1,me_rhovanion,me_grey_mountains_region,052e15,no
10789,me_land_10748,Land 10748,land,1149,1181,0.2805861,0.5769419,261,1,me_eriador,me_lindon_region,a3658e,no
10790,me_land_10749,Land 10749,land,1926,1806,0.4703297,0.8822667,187,10,me_harad,me_umbar_region,419d07,no
10791,me_land_10750,Land 10750,land,2223,1241,0.5428571,0.6062531,250,1,me_rhovanion,me_rohan_region,dfd480,no
10792,me_land_10751,Land 10751,land,1545,1153,0.3772894,0.5632633,196,1,me_eriador,me_enedwaith_region,7e0bf9,no
10793,me_land_10752,Land 10752,land,3086,1700,0.7536020,0.8304836,220,1,me_harad,me_near_harad_region,1c4372,no
10794,me_land_10753,Land 10753,land,2633,529,0.6429792,0.2584270,353,1,me_rhovanion,me_grey_mountains_region,ba7aeb,no
10795,me_land_10754,Land 10754,land,3242,470,0.7916972,0.2296043,387,9,me_forodwaith,me_northern_wastes_region,58b264,no
10796,me_land_10755,Land 10755,land,1052,489,0.2568987,0.2388862,207,1,me_eriador,me_lindon_region,f6e9dd,no
10797,me_land_10756,Land 10756,land,3248,1786,0.7931624,0.8724963,349,10,me_harad,me_near_harad_region,952156,no
10798,me_land_10757,Land 10757,land,3346,1812,0.8170940,0.8851979,614,10,me_harad,me_near_harad_region,3358cf,no
10799,me_land_10758,Land 10758,land,2109,976,0.5150183,0.4767953,158,1,me_rhovanion,me_anduin_vale_region,d19048,no
10800,me_land_10759,Land 10759,land,2430,730,0.5934066,0.3566194,250,3,me_rhovanion,me_mirkwood_region,6fc7c1,no
10801,me_land_10760,Land 10760,land,3322,393,0.8112332,0.1919883,343,1,me_forodwaith,me_northern_wastes_region,0dff3a,no
10802,me_land_10761,Land 10761,land,3562,970,0.8698413,0.4738642,264,9,me_mordor_and_rhun,me_rhun_region,ac36b3,no
10803,me_land_10762,Land 10762,land,2178,487,0.5318681,0.2379091,352,1,me_rhovanion,me_grey_mountains_region,4a6e2c,no
10804,me_land_10763,Land 10763,land,1074,799,0.2622711,0.3903273,330,1,me_eriador,me_lindon_region,e8a5a5,no
10805,me_land_10764,Land 10764,land,3153,1967,0.7699634,0.9609184,345,10,me_harad,me_far_harad_region,86dd1e,no
10806,me_land_10765,Land 10765,land,2993,1465,0.7308913,0.7156815,391,8,me_mordor_and_rhun,me_mordor_region,251497,no
10807,me_land_10766,Land 10766,land,1472,1764,0.3594628,0.8617489,253,10,me_harad,me_umbar_region,c34c10,no
10808,me_land_10767,Land 10767,land,3186,1841,0.7780220,0.8993649,331,10,me_harad,me_near_harad_region,618389,no
10809,me_land_10768,Land 10768,land,1352,933,0.3301587,0.4557890,201,1,me_eriador,me_shire_breeland_region,ffbb02,no
10810,me_land_10769,Land 10769,land,2246,849,0.5484737,0.4147533,227,3,me_rhovanion,me_mirkwood_region,9df27b,no
10811,me_land_10770,Land 10770,land,1574,1312,0.3843712,0.6409380,328,1,me_eriador,me_enedwaith_region,3c29f4,no
10812,me_land_10771,Land 10771,land,807,131,0.1970696,0.0639961,184,5,me_forodwaith,me_forochel_region,da616d,no
10813,me_land_10772,Land 10772,land,1353,479,0.3304029,0.2340010,523,1,me_forodwaith,me_forochel_region,7898e6,no
10814,me_land_10773,Land 10773,land,3580,1432,0.8742369,0.6995603,405,1,me_mordor_and_rhun,me_mordor_region,16d05f,no
10815,me_land_10774,Land 10774,land,1002,1122,0.2446886,0.5481192,233,1,me_eriador,me_lindon_region,b507d8,no
10816,me_land_10775,Land 10775,land,3506,506,0.8561661,0.2471910,225,1,me_mordor_and_rhun,me_rhun_region,533f51,no
10817,me_land_10776,Land 10776,land,1114,228,0.2720391,0.1113825,423,5,me_forodwaith,me_forochel_region,f176ca,no
10818,me_land_10777,Land 10777,land,2409,650,0.5882784,0.3175379,173,3,me_rhovanion,me_mirkwood_region,8fae43,no
10819,me_land_10778,Land 10778,land,1923,1997,0.4695971,0.9755740,131,1,me_harad,me_umbar_region,2de5bc,no
10820,me_land_10779,Land 10779,land,2198,454,0.5367521,0.2217880,523,5,me_forodwaith,me_northern_wastes_region,cc1d35,no
10821,me_land_10780,Land 10780,land,1325,1242,0.3235653,0.6067416,348,1,me_eriador,me_enedwaith_region,6a54ae,no
10822,me_land_10781,Land 10781,land,2484,1670,0.6065934,0.8158280,240,1,me_gondor,me_south_gondor_region,088c27,no
10823,me_land_10782,Land 10782,land,2647,1415,0.6463980,0.6912555,510,2,me_gondor,me_ithilien_region,a6c3a0,no
10824,me_land_10783,Land 10783,land,1809,541,0.4417582,0.2642892,219,1,me_eriador,me_north_arnor_region,44fb19,no
10825,me_land_10784,Land 10784,land,1187,827,0.2898657,0.4040059,197,1,me_eriador,me_lindon_region,e33292,no
10826,me_land_10785,Land 10785,land,2379,1073,0.5809524,0.5241817,269,9,me_rhovanion,me_mirkwood_region,816a0b,no
10827,me_land_10786,Land 10786,land,882,1022,0.2153846,0.4992672,404,1,me_eriador,me_lindon_region,1fa184,no
10828,me_land_10787,Land 10787,land,2481,2013,0.6058608,0.9833903,251,10,me_harad,me_far_harad_region,bdd8fd,no
10829,me_land_10788,Land 10788,land,2060,479,0.5030525,0.2340010,294,1,me_forodwaith,me_angmar_region,5c1076,no
10830,me_land_10789,Land 10789,land,2585,839,0.6312576,0.4098681,283,3,me_rhovanion,me_dale_region,fa47ef,no
10831,me_land_10790,Land 10790,land,2307,122,0.5633700,0.0595994,238,1,me_forodwaith,me_northern_wastes_region,987f68,no
10832,me_land_10791,Land 10791,land,2838,1966,0.6930403,0.9604299,494,10,me_harad,me_far_harad_region,36b6e1,no
10833,me_land_10792,Land 10792,land,2085,894,0.5091575,0.4367367,197,1,me_rhovanion,me_anduin_vale_region,d4ee5a,no
10834,me_land_10793,Land 10793,land,1456,301,0.3555556,0.1470445,405,5,me_forodwaith,me_forochel_region,7325d3,no
10835,me_land_10794,Land 10794,land,2735,1942,0.6678877,0.9487054,415,10,me_harad,me_far_harad_region,115d4c,no
10836,me_land_10795,Land 10795,land,2559,1128,0.6249084,0.5510503,358,9,me_rhovanion,me_mirkwood_region,af94c5,no
10837,me_land_10796,Land 10796,land,1267,1060,0.3094017,0.5178310,250,1,me_eriador,me_enedwaith_region,4dcc3e,no
10838,me_land_10797,Land 10797,land,3192,701,0.7794872,0.3424524,318,9,me_mordor_and_rhun,me_rhun_region,ec03b7,no
10839,me_land_10798,Land 10798,land,2550,1040,0.6227106,0.5080606,278,3,me_rhovanion,me_mirkwood_region,8a3b30,no
10840,me_land_10799,Land 10799,land,2106,127,0.5142857,0.0620420,431,5,me_forodwaith,me_angmar_region,2872a9,no
10841,me_land_10800,Land 10800,land,2072,116,0.5059829,0.0566683,424,1,me_forodwaith,me_angmar_region,c6aa22,no
10842,me_land_10801,Land 10801,land,2926,314,0.7145299,0.1533952,377,5,me_forodwaith,me_northern_wastes_region,64e19b,no
10843,me_land_10802,Land 10802,land,1250,992,0.3052503,0.4846116,197,1,me_eriador,me_shire_breeland_region,031914,no
10844,me_land_10803,Land 10803,land,2926,581,0.7145299,0.2838300,251,9,me_mordor_and_rhun,me_rhun_region,a1508d,no
10845,me_land_10804,Land 10804,land,2967,290,0.7245421,0.1416707,627,5,me_forodwaith,me_northern_wastes_region,3f8806,no
10846,me_land_10805,Land 10805,land,1980,1430,0.4835165,0.6985833,152,1,me_rhovanion,me_rohan_region,ddbf7f,no
10847,me_land_10806,Land 10806,land,2061,494,0.5032967,0.2413288,222,1,me_rhovanion,me_grey_mountains_region,7bf6f8,no
10848,me_land_10807,Land 10807,land,2375,1050,0.5799756,0.5129458,279,9,me_rhovanion,me_mirkwood_region,1a2e71,no
10849,me_land_10808,Land 10808,land,2906,1815,0.7096459,0.8866634,188,10,me_harad,me_near_harad_region,b865ea,no
10850,me_land_10809,Land 10809,land,2077,650,0.5072039,0.3175379,195,1,me_rhovanion,me_anduin_vale_region,569d63,no
10851,me_land_10810,Land 10810,land,910,463,0.2222222,0.2261847,356,1,me_forodwaith,me_forochel_region,f4d4dc,no
10852,me_land_10811,Land 10811,land,2573,240,0.6283272,0.1172447,572,5,me_forodwaith,me_northern_wastes_region,930c55,no
10853,me_land_10812,Land 10812,land,2429,1264,0.5931624,0.6174890,240,1,me_rhovanion,me_rohan_region,3143ce,no
10854,me_land_10813,Land 10813,land,3234,708,0.7897436,0.3458720,336,9,me_mordor_and_rhun,me_rhun_region,cf7b47,no
10855,me_land_10814,Land 10814,land,1854,983,0.4527473,0.4802149,447,1,me_eriador,me_shire_breeland_region,6db2c0,no
10856,me_land_10815,Land 10815,land,3114,1465,0.7604396,0.7156815,224,8,me_mordor_and_rhun,me_mordor_region,0bea39,no
10857,me_land_10816,Land 10816,land,2484,933,0.6065934,0.4557890,531,3,me_rhovanion,me_mirkwood_region,aa21b2,no
10858,me_land_10817,Land 10817,land,1644,270,0.4014652,0.1319003,250,5,me_forodwaith,me_angmar_region,48592b,no
10859,me_land_10818,Land 10818,land,2522,1908,0.6158730,0.9320957,540,10,me_harad,me_near_harad_region,e690a4,no
10860,me_land_10819,Land 10819,land,2973,1865,0.7260073,0.9110894,240,10,me_harad,me_near_harad_region,84c81d,no
10861,me_land_10820,Land 10820,land,2838,326,0.6930403,0.1592574,233,5,me_forodwaith,me_northern_wastes_region,22ff96,no
10862,me_land_10821,Land 10821,land,1586,504,0.3873016,0.2462140,291,1,me_eriador,me_north_arnor_region,c1370f,no
10863,me_land_10822,Land 10822,land,2886,963,0.7047619,0.4704446,403,9,me_mordor_and_rhun,me_rhun_region,5f6e88,no
10864,me_land_10823,Land 10823,land,3255,1018,0.7948718,0.4973131,291,9,me_mordor_and_rhun,me_rhun_region,fda601,no
10865,me_land_10824,Land 10824,land,1045,276,0.2551893,0.1348315,309,5,me_forodwaith,me_forochel_region,9bdd7a,no
10866,me_land_10825,Land 10825,land,1251,1633,0.3054945,0.7977528,229,1,me_gondor,me_belfalas_region,3a14f3,no
10867,me_land_10826,Land 10826,land,2174,1436,0.5308913,0.7015144,146,1,me_rhovanion,me_rohan_region,d84c6c,no
10868,me_land_10827,Land 10827,land,2599,1134,0.6346764,0.5539814,385,9,me_rhovanion,me_mirkwood_region,7683e5,no
10869,me_land_10828,Land 10828,land,3646,533,0.8903541,0.2603810,159,1,me_mordor_and_rhun,me_rhun_region,14bb5e,no
10870,me_land_10829,Land 10829,land,2596,734,0.6339438,0.3585735,164,3,me_rhovanion,me_dale_region,b2f2d7,no
10871,me_land_10830,Land 10830,land,1686,1079,0.4117216,0.5271128,220,1,me_eriador,me_enedwaith_region,512a50,no
10872,me_land_10831,Land 10831,land,2808,622,0.6857143,0.3038593,218,1,me_mordor_and_rhun,me_rhun_region,ef61c9,no
10873,me_land_10832,Land 10832,land,1062,1109,0.2593407,0.5417684,208,1,me_eriador,me_lindon_region,8d9942,no
10874,me_land_10833,Land 10833,land,3351,314,0.8183150,0.1533952,146,1,me_forodwaith,me_northern_wastes_region,2bd0bb,no
10875,me_land_10834,Land 10834,land,1635,514,0.3992674,0.2510992,320,1,me_eriador,me_north_arnor_region,ca0834,no
10876,me_land_10835,Land 10835,land,1317,841,0.3216117,0.4108451,276,1,me_eriador,me_shire_breeland_region,683fad,no
10877,me_land_10836,Land 10836,land,3345,1548,0.8168498,0.7562286,176,1,me_mordor_and_rhun,me_mordor_region,067726,no
10878,me_land_10837,Land 10837,land,2130,1404,0.5201465,0.6858818,209,1,me_rhovanion,me_rohan_region,a4ae9f,no
10879,me_land_10838,Land 10838,land,1652,1694,0.4034188,0.8275525,203,10,me_gondor,me_belfalas_region,42e618,no
10880,me_land_10839,Land 10839,land,3289,1000,0.8031746,0.4885198,512,9,me_mordor_and_rhun,me_rhun_region,e11d91,no
10881,me_land_10840,Land 10840,land,2492,1130,0.6085470,0.5520274,306,9,me_rhovanion,me_mirkwood_region,7f550a,no
10882,me_land_10841,Land 10841,land,1460,520,0.3565324,0.2540303,255,1,me_eriador,me_north_arnor_region,1d8c83,no
10883,me_land_10842,Land 10842,land,837,212,0.2043956,0.1035662,577,5,me_forodwaith,me_forochel_region,bbc3fc,no
10884,me_land_10843,Land 10843,land,2947,1859,0.7196581,0.9081583,384,10,me_harad,me_near_harad_region,59fb75,no
10885,me_land_10844,Land 10844,land,2878,911,0.7028083,0.4450415,244,9,me_mordor_and_rhun,me_rhun_region,f832ee,no
10886,me_land_10845,Land 10845,land,2027,219,0.4949939,0.1069858,584,5,me_forodwaith,me_angmar_region,966a67,no
10887,me_land_10846,Land 10846,land,3526,1267,0.8610501,0.6189546,237,1,me_mordor_and_rhun,me_mordor_region,34a1e0,no
10888,me_land_10847,Land 10847,land,3044,614,0.7433455,0.2999511,286,9,me_mordor_and_rhun,me_rhun_region,d2d959,no
10889,me_land_10848,Land 10848,land,2276,1277,0.5557998,0.6238398,340,1,me_rhovanion,me_rohan_region,7110d2,no
10890,me_land_10849,Land 10849,land,3407,515,0.8319902,0.2515877,314,9,me_mordor_and_rhun,me_rhun_region,0f484b,no
10891,me_land_10850,Land 10850,land,2116,1249,0.5167277,0.6101612,207,3,me_rhovanion,me_rohan_region,ad7fc4,no
10892,me_land_10851,Land 10851,land,2898,1890,0.7076923,0.9233024,530,10,me_harad,me_near_harad_region,4bb73d,no
10893,me_land_10852,Land 10852,land,2509,711,0.6126984,0.3473376,266,3,me_rhovanion,me_dale_region,e9eeb6,no
10894,me_land_10853,Land 10853,land,2373,724,0.5794872,0.3536883,363,3,me_rhovanion,me_mirkwood_region,88262f,no
10895,me_land_10854,Land 10854,land,3263,345,0.7968254,0.1685393,297,1,me_forodwaith,me_northern_wastes_region,265da8,no
10896,me_land_10855,Land 10855,land,1091,902,0.2664225,0.4406448,250,1,me_eriador,me_lindon_region,c49521,no
10897,me_land_10856,Land 10856,land,997,675,0.2434676,0.3297509,259,1,me_eriador,me_lindon_region,62cc9a,no
10898,me_land_10857,Land 10857,land,3058,1777,0.7467643,0.8680997,289,10,me_harad,me_near_harad_region,010413,no
10899,me_land_10858,Land 10858,land,1060,951,0.2588523,0.4645823,371,1,me_eriador,me_lindon_region,9f3b8c,no
10900,me_land_10859,Land 10859,land,1417,302,0.3460317,0.1475330,512,5,me_forodwaith,me_forochel_region,3d7305,no
10901,me_land_10860,Land 10860,land,2510,1477,0.6129426,0.7215437,264,2,me_rhovanion,me_rohan_region,dbaa7e,no
10902,me_land_10861,Land 10861,land,1404,1313,0.3428571,0.6414265,180,1,me_eriador,me_enedwaith_region,79e1f7,no
10903,me_land_10862,Land 10862,land,2662,1064,0.6500611,0.5197851,254,1,me_rhovanion,me_mirkwood_region,181970,no
10904,me_land_10863,Land 10863,land,2369,423,0.5785104,0.2066439,1058,5,me_forodwaith,me_northern_wastes_region,b650e9,no
10905,me_land_10864,Land 10864,land,2435,1168,0.5946276,0.5705911,321,9,me_rhovanion,me_brown_lands_region,548862,no
10906,me_land_10865,Land 10865,land,2547,1265,0.6219780,0.6179775,405,9,me_rhovanion,me_rohan_region,f2bfdb,no
10907,me_land_10866,Land 10866,land,2565,528,0.6263736,0.2579384,375,3,me_rhovanion,me_grey_mountains_region,90f754,no
10908,me_land_10867,Land 10867,land,2342,1349,0.5719170,0.6590132,262,1,me_rhovanion,me_rohan_region,2f2ecd,no
10909,me_land_10868,Land 10868,land,1059,809,0.2586081,0.3952125,269,1,me_eriador,me_lindon_region,cd6646,no
10910,me_land_10869,Land 10869,land,2609,1685,0.6371184,0.8231558,215,1,me_gondor,me_south_gondor_region,6b9dbf,no
10911,me_land_10870,Land 10870,land,1628,161,0.3975580,0.0786517,487,5,me_forodwaith,me_angmar_region,09d538,no
10912,me_land_10871,Land 10871,land,1040,866,0.2539683,0.4230581,362,1,me_eriador,me_lindon_region,a80cb1,no
10913,me_land_10872,Land 10872,land,1284,1105,0.3135531,0.5398144,291,2,me_eriador,me_enedwaith_region,46442a,no
10914,me_land_10873,Land 10873,land,2063,844,0.5037851,0.4123107,226,1,me_rhovanion,me_anduin_vale_region,e47ba3,no
10915,me_land_10874,Land 10874,land,1770,362,0.4322344,0.1768442,726,5,me_forodwaith,me_angmar_region,82b31c,no
10916,me_land_10875,Land 10875,land,1354,1219,0.3306471,0.5955056,448,1,me_eriador,me_enedwaith_region,20ea95,no
10917,me_land_10876,Land 10876,land,3173,1519,0.7748474,0.7420616,222,8,me_mordor_and_rhun,me_mordor_region,bf220e,no
10918,me_land_10877,Land 10877,land,960,173,0.2344322,0.0845139,409,5,me_forodwaith,me_forochel_region,5d5987,no
10919,me_land_10878,Land 10878,land,3249,332,0.7934066,0.1621886,293,1,me_forodwaith,me_northern_wastes_region,fb9100,no
10920,me_land_10879,Land 10879,land,2143,210,0.5233211,0.1025892,651,5,me_forodwaith,me_angmar_region,99c879,no
10921,me_land_10880,Land 10880,land,1344,124,0.3282051,0.0605765,364,5,me_forodwaith,me_forochel_region,37fff2,no
10922,me_land_10881,Land 10881,land,1290,1272,0.3150183,0.6213972,441,1,me_eriador,me_enedwaith_region,d6376b,no
10923,me_land_10882,Land 10882,land,1269,648,0.3098901,0.3165608,243,1,me_eriador,me_north_arnor_region,746ee4,no
10924,me_land_10883,Land 10883,land,3199,1017,0.7811966,0.4968246,386,9,me_mordor_and_rhun,me_rhun_region,12a65d,no
10925,me_land_10884,Land 10884,land,1151,1148,0.2810745,0.5608207,189,1,me_eriador,me_lindon_region,b0ddd6,no
10926,me_land_10885,Land 10885,land,3159,689,0.7714286,0.3365901,255,9,me_mordor_and_rhun,me_rhun_region,4f154f,no
10927,me_land_10886,Land 10886,land,2265,780,0.5531136,0.3810454,210,3,me_rhovanion,me_mirkwood_region,ed4cc8,no
10928,me_land_10887,Land 10887,land,3490,479,0.8522589,0.2340010,240,1,me_forodwaith,me_northern_wastes_region,8b8441,no
10929,me_land_10888,Land 10888,land,1335,1652,0.3260073,0.8070347,211,1,me_gondor,me_belfalas_region,29bbba,no
10930,me_land_10889,Land 10889,land,2193,390,0.5355311,0.1905227,271,5,me_forodwaith,me_northern_wastes_region,c7f333,no
10931,me_land_10890,Land 10890,land,1655,1194,0.4041514,0.5832926,212,1,me_eriador,me_enedwaith_region,662aac,no
10932,me_land_10891,Land 10891,land,2815,1553,0.6874237,0.7586712,363,8,me_mordor_and_rhun,me_mordor_region,046225,no
10933,me_land_10892,Land 10892,land,1185,312,0.2893773,0.1524182,473,5,me_forodwaith,me_forochel_region,a2999e,no
10934,me_land_10893,Land 10893,land,2184,1251,0.5333333,0.6111383,413,1,me_rhovanion,me_rohan_region,40d117,no
10935,me_land_10894,Land 10894,land,2979,1405,0.7274725,0.6863703,342,8,me_mordor_and_rhun,me_mordor_region,df0890,no
10936,me_land_10895,Land 10895,land,2251,1919,0.5496947,0.9374695,397,10,me_harad,me_near_harad_region,7d4009,no
10937,me_land_10896,Land 10896,land,1592,800,0.3887668,0.3908158,262,1,me_eriador,me_shire_breeland_region,1b7782,no
10938,me_land_10897,Land 10897,land,993,905,0.2424908,0.4421104,288,1,me_eriador,me_lindon_region,b9aefb,no
10939,me_land_10898,Land 10898,land,896,391,0.2188034,0.1910112,360,5,me_forodwaith,me_forochel_region,57e674,no
10940,me_land_10899,Land 10899,land,1647,214,0.4021978,0.1045432,522,5,me_forodwaith,me_angmar_region,f61ded,no
10941,me_land_10900,Land 10900,land,2587,1319,0.6317460,0.6443576,305,2,me_rhovanion,me_rohan_region,945566,no
10942,me_land_10901,Land 10901,land,2885,899,0.7045177,0.4391793,189,9,me_mordor_and_rhun,me_rhun_region,328cdf,no
10943,me_land_10902,Land 10902,land,3448,938,0.8420024,0.4582316,283,9,me_mordor_and_rhun,me_rhun_region,d0c458,no
10944,me_land_10903,Land 10903,land,2502,1777,0.6109890,0.8680997,638,10,me_harad,me_near_harad_region,6efbd1,no
10945,me_land_10904,Land 10904,land,2692,844,0.6573871,0.4123107,295,1,me_rhovanion,me_dale_region,0d334a,no
10946,me_land_10905,Land 10905,land,2332,1077,0.5694750,0.5261358,247,9,me_rhovanion,me_mirkwood_region,ab6ac3,no
10947,me_land_10906,Land 10906,land,3333,722,0.8139194,0.3527113,251,9,me_mordor_and_rhun,me_rhun_region,49a23c,no
10948,me_land_10907,Land 10907,land,2185,1894,0.5335775,0.9252565,414,10,me_harad,me_near_harad_region,e7d9b5,no
10949,me_land_10908,Land 10908,land,2433,467,0.5941392,0.2281387,261,1,me_forodwaith,me_northern_wastes_region,86112e,no
10950,me_land_10909,Land 10909,land,2814,1896,0.6871795,0.9262335,223,10,me_harad,me_near_harad_region,2448a7,no
10951,me_land_10910,Land 10910,land,2066,704,0.5045177,0.3439179,216,1,me_rhovanion,me_anduin_vale_region,c28020,no
10952,me_land_10911,Land 10911,land,2233,1732,0.5452991,0.8461163,356,10,me_harad,me_near_harad_region,60b799,no
10953,me_land_10912,Land 10912,land,2881,746,0.7035409,0.3644358,337,9,me_mordor_and_rhun,me_rhun_region,feef12,no
10954,me_land_10913,Land 10913,land,2725,188,0.6654457,0.0918417,270,5,me_forodwaith,me_northern_wastes_region,9d268b,no
10955,me_land_10914,Land 10914,land,2142,489,0.5230769,0.2388862,252,1,me_rhovanion,me_grey_mountains_region,3b5e04,no
10956,me_land_10915,Land 10915,land,2568,964,0.6271062,0.4709331,373,3,me_rhovanion,me_mirkwood_region,d9957d,no
10957,me_land_10916,Land 10916,land,1283,1341,0.3133089,0.6551050,225,1,me_gondor,me_belfalas_region,77ccf6,no
10958,me_land_10917,Land 10917,land,2090,1008,0.5103785,0.4924279,226,3,me_rhovanion,me_anduin_vale_region,16046f,no
10959,me_land_10918,Land 10918,land,3315,516,0.8095238,0.2520762,489,9,me_mordor_and_rhun,me_rhun_region,b43be8,no
10960,me_land_10919,Land 10919,land,1716,515,0.4190476,0.2515877,289,1,me_eriador,me_north_arnor_region,527361,no
10961,me_land_10920,Land 10920,land,3650,1217,0.8913309,0.5945286,313,1,me_mordor_and_rhun,me_mordor_region,f0aada,no
10962,me_land_10921,Land 10921,land,3653,1114,0.8920635,0.5442110,224,9,me_mordor_and_rhun,me_rhun_region,8ee253,no
10963,me_land_10922,Land 10922,land,3035,1075,0.7411477,0.5251588,321,9,me_mordor_and_rhun,me_rhun_region,2d19cc,no
10964,me_land_10923,Land 10923,land,1499,1391,0.3660562,0.6795310,380,1,me_gondor,me_belfalas_region,cb5145,no
10965,me_land_10924,Land 10924,land,2978,1366,0.7272283,0.6673180,305,8,me_mordor_and_rhun,me_mordor_region,6988be,no
10966,me_land_10925,Land 10925,land,2730,1957,0.6666667,0.9560332,360,10,me_harad,me_far_harad_region,07c037,no
10967,me_land_10926,Land 10926,land,2924,300,0.7140415,0.1465559,498,5,me_forodwaith,me_northern_wastes_region,a5f7b0,no
10968,me_land_10927,Land 10927,land,3523,759,0.8603175,0.3707865,276,9,me_mordor_and_rhun,me_rhun_region,442f29,no
10969,me_land_10928,Land 10928,land,1528,1343,0.3731380,0.6560821,266,1,me_gondor,me_belfalas_region,e266a2,no
10970,me_land_10929,Land 10929,land,1151,1021,0.2810745,0.4987787,250,1,me_eriador,me_lindon_region,809e1b,no
